timestamp_utc,run_id,script,stage,split,experiment_name,dataset_root,train_split,val_dataset_root,val_split,model_name,encoder_name,encoder_weights,pretrained_model_name,img_size,batch_size,epochs,lr,num_workers,seed,augmentation_profile,foreground_crop_prob,foreground_crop_min_scale,foreground_crop_max_scale,aux_negative_root,aux_negative_split,aux_negative_repeat,aux_negative_augmentation_profile,loss_name,pos_weight,tversky_alpha,tversky_beta,tversky_gamma,checkpoint_path,init_checkpoint_path,best_epoch,dataset_size,eval_threshold,postprocess_min_area,postprocess_max_fill_ratio,postprocess_min_aspect_ratio,postprocess_max_components,metric_loss,metric_iou,metric_f1,metric_precision,metric_recall,command
2026-04-25T23:06:45Z,2026-04-25T23:06:45Z_93852,test.py,test,test,segformer_b1_holdout_raw_thr090,UAV_Crack_Segmentation_Kaggle,,,,segformer-b2,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/segformer_b2_b1_negbank.pth,,,63,,,,,,0.6285756973047105,0.31931853105151464,0.45019332378629656,,,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split test --model-name segformer-b2 --checkpoint-path checkpoints/segformer_b2_b1_negbank.pth --batch-size 8 --img-size 360 --eval-threshold 0.9 --experiment-name segformer_b1_holdout_raw_thr090
2026-04-25T23:40:44Z,2026-04-25T23:40:44Z_100149,test.py,test,test,segformer_b1_holdout_raw_thr070_rerun,UAV_Crack_Segmentation_Kaggle,,,,segformer-b2,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/segformer_b2_b1_negbank.pth,,,63,,,,,,0.6285755393050966,0.33248707510176156,0.47273585153004477,,,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split test --model-name segformer-b2 --checkpoint-path checkpoints/segformer_b2_b1_negbank.pth --batch-size 8 --img-size 360 --eval-threshold 0.7 --experiment-name segformer_b1_holdout_raw_thr070_rerun
2026-04-25T23:40:44Z,2026-04-25T23:40:44Z_100148,test.py,test,test,segformer_b1_holdout_raw_thr090_rerun,UAV_Crack_Segmentation_Kaggle,,,,segformer-b2,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/segformer_b2_b1_negbank.pth,,,63,,,,,,0.6285755393050966,0.319312868610261,0.4501894958435543,,,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split test --model-name segformer-b2 --checkpoint-path checkpoints/segformer_b2_b1_negbank.pth --batch-size 8 --img-size 360 --eval-threshold 0.9 --experiment-name segformer_b1_holdout_raw_thr090_rerun
2026-04-26T03:52:55Z,2026-04-26T03:52:55Z_145906,train.py,val_best,val,segformer_b2_uav_indomain_plain_360,UAV_Crack_Segmentation_Kaggle,,,,segformer-b2,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,40,0.0001,0,,baseline,0.0,0.55,1.0,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/segformer_b2_uav_indomain_plain_360.pth,,34,63,,,,,,0.4007342561842903,0.5701038723900205,0.7227080833344233,,,train.py --dataset-root UAV_Crack_Segmentation_Kaggle --val-split val --model-name segformer-b2 --checkpoint-path checkpoints/segformer_b2_uav_indomain_plain_360.pth --batch-size 8 --img-size 360 --epochs 40 --lr 1e-4 --augmentation-profile baseline --experiment-name segformer_b2_uav_indomain_plain_360
2026-04-26T03:53:08Z,2026-04-26T03:53:08Z_147349,test.py,test,test,segformer_b2_uav_indomain_plain_360_test,UAV_Crack_Segmentation_Kaggle,,,,segformer-b2,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/segformer_b2_uav_indomain_plain_360.pth,,,63,,,,,,0.38491637271548074,0.5879309404463995,0.7369317857045976,,,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split test --model-name segformer-b2 --checkpoint-path checkpoints/segformer_b2_uav_indomain_plain_360.pth --batch-size 8 --img-size 360 --experiment-name segformer_b2_uav_indomain_plain_360_test
2026-04-26T04:08:36Z,2026-04-26T04:08:36Z_150625,test.py,test,test,segformer_b2_uav_indomain_plain_360_test_rerun,UAV_Crack_Segmentation_Kaggle,,,,segformer-b2,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/segformer_b2_uav_indomain_plain_360.pth,,,63,,,,,,0.38491645810149966,0.5879282535068573,0.7369295074826195,,,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split test --model-name segformer-b2 --checkpoint-path checkpoints/segformer_b2_uav_indomain_plain_360.pth --batch-size 8 --img-size 360 --experiment-name segformer_b2_uav_indomain_plain_360_test_rerun
2026-04-26T04:13:24Z,2026-04-26T04:13:24Z_151986,train.py,val_best,val,segformer_b2_fs05_smoke,UAV_Crack_Segmentation_Kaggle,,,,segformer-b2,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,1,0.0001,0,,baseline,0.0,0.55,1.0,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/tmp/segformer_b2_fs05_smoke.pth,,1,63,,,,,,0.7149209602484627,0.2889581975482759,0.420570192829011,,,train.py --dataset-root UAV_Crack_Segmentation_Kaggle --train-split train_fs05_seed42 --val-split val --model-name segformer-b2 --init-checkpoint-path checkpoints/segformer_b2_plain_360.pth --checkpoint-path tmp/segformer_b2_fs05_smoke.pth --batch-size 8 --img-size 360 --epochs 1 --lr 1e-4 --augmentation-profile baseline --experiment-name segformer_b2_fs05_smoke
2026-04-26T04:15:28Z,2026-04-26T04:15:28Z_152497,train.py,val_best,val,segformer_b2_b2_fs05_seed42,UAV_Crack_Segmentation_Kaggle,,,,segformer-b2,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,4,50,5e-05,0,,baseline,0.0,0.55,1.0,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/segformer_b2_b2_fs05_seed42.pth,,28,63,,,,,,0.4833083256842598,0.44214954168077497,0.5985527833302816,,,train.py --dataset-root UAV_Crack_Segmentation_Kaggle --train-split train_fs05_seed42 --val-split val --model-name segformer-b2 --init-checkpoint-path checkpoints/segformer_b2_plain_360.pth --checkpoint-path checkpoints/segformer_b2_b2_fs05_seed42.pth --batch-size 4 --img-size 360 --epochs 50 --lr 5e-5 --augmentation-profile baseline --experiment-name segformer_b2_b2_fs05_seed42
2026-04-26T04:16:22Z,2026-04-26T04:16:22Z_152955,train.py,val_best,val,segformer_b2_b2_fs10_seed42,UAV_Crack_Segmentation_Kaggle,,,,segformer-b2,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,4,50,5e-05,0,,baseline,0.0,0.55,1.0,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/segformer_b2_b2_fs10_seed42.pth,,25,63,,,,,,0.42907643460092093,0.4859119653701782,0.645956626014104,,,train.py --dataset-root UAV_Crack_Segmentation_Kaggle --train-split train_fs10_seed42 --val-split val --model-name segformer-b2 --init-checkpoint-path checkpoints/segformer_b2_plain_360.pth --checkpoint-path checkpoints/segformer_b2_b2_fs10_seed42.pth --batch-size 4 --img-size 360 --epochs 50 --lr 5e-5 --augmentation-profile baseline --experiment-name segformer_b2_b2_fs10_seed42
2026-04-26T04:16:52Z,2026-04-26T04:16:52Z_153578,test.py,test,test,segformer_b2_b2_fs05_seed42_test,UAV_Crack_Segmentation_Kaggle,,,,segformer-b2,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/segformer_b2_b2_fs05_seed42.pth,,,63,,,,,,0.4053844762226892,0.5073574838184175,0.6694982458674719,,,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split test --model-name segformer-b2 --checkpoint-path checkpoints/segformer_b2_b2_fs05_seed42.pth --batch-size 8 --img-size 360 --experiment-name segformer_b2_b2_fs05_seed42_test
2026-04-26T04:17:10Z,2026-04-26T04:17:10Z_153837,test.py,test,test,segformer_b2_b2_fs10_seed42_test,UAV_Crack_Segmentation_Kaggle,,,,segformer-b2,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/segformer_b2_b2_fs05_seed42.pth,,,63,,,,,,0.4053844762226892,0.5073574838184175,0.6694982458674719,,,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split test --model-name segformer-b2 --checkpoint-path checkpoints/segformer_b2_b2_fs05_seed42.pth --batch-size 8 --img-size 360 --experiment-name segformer_b2_b2_fs10_seed42_test
2026-04-26T04:18:22Z,2026-04-26T04:18:22Z_154088,train.py,val_best,val,segformer_b2_b2_fs20_seed42,UAV_Crack_Segmentation_Kaggle,,,,segformer-b2,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,4,50,5e-05,0,,baseline,0.0,0.55,1.0,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/segformer_b2_b2_fs20_seed42.pth,,27,63,,,,,,0.36646667075535605,0.5372075821672168,0.6943920254707336,,,train.py --dataset-root UAV_Crack_Segmentation_Kaggle --train-split train_fs20_seed42 --val-split val --model-name segformer-b2 --init-checkpoint-path checkpoints/segformer_b2_plain_360.pth --checkpoint-path checkpoints/segformer_b2_b2_fs20_seed42.pth --batch-size 4 --img-size 360 --epochs 50 --lr 5e-5 --augmentation-profile baseline --experiment-name segformer_b2_b2_fs20_seed42
2026-04-26T04:21:14Z,2026-04-26T04:21:14Z_155132,test.py,test,test,segformer_b2_b2_fs20_seed42_test,UAV_Crack_Segmentation_Kaggle,,,,segformer-b2,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/segformer_b2_b2_fs05_seed42.pth,,,63,,,,,,0.4053844762226892,0.5073574838184175,0.6694982458674719,,,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split test --model-name segformer-b2 --checkpoint-path checkpoints/segformer_b2_b2_fs05_seed42.pth --batch-size 8 --img-size 360 --experiment-name segformer_b2_b2_fs20_seed42_test
2026-04-26T04:34:46Z,2026-04-26T04:34:46Z_157791,test.py,test,test,segformer_b2_b2_fs20_seed42_test_rerun,UAV_Crack_Segmentation_Kaggle,,,,segformer-b2,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/segformer_b2_b2_fs20_seed42.pth,,,63,,,,,,0.33535216748714447,0.5685513842673529,0.7208976783449688,,,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split test --model-name segformer-b2 --checkpoint-path checkpoints/segformer_b2_b2_fs20_seed42.pth --batch-size 8 --img-size 360 --experiment-name segformer_b2_b2_fs20_seed42_test_rerun
2026-04-26T04:34:46Z,2026-04-26T04:34:46Z_157790,test.py,test,test,segformer_b2_b2_fs10_seed42_test_rerun,UAV_Crack_Segmentation_Kaggle,,,,segformer-b2,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/segformer_b2_b2_fs10_seed42.pth,,,63,,,,,,0.3702501129536402,0.5420068568653531,0.6988117988147433,,,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split test --model-name segformer-b2 --checkpoint-path checkpoints/segformer_b2_b2_fs10_seed42.pth --batch-size 8 --img-size 360 --experiment-name segformer_b2_b2_fs10_seed42_test_rerun
2026-04-26T04:34:46Z,2026-04-26T04:34:46Z_157789,test.py,test,test,segformer_b2_b2_fs05_seed42_test_rerun,UAV_Crack_Segmentation_Kaggle,,,,segformer-b2,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/segformer_b2_b2_fs05_seed42.pth,,,63,,,,,,0.40538433336076285,0.5073638075873965,0.6695039149314638,,,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split test --model-name segformer-b2 --checkpoint-path checkpoints/segformer_b2_b2_fs05_seed42.pth --batch-size 8 --img-size 360 --experiment-name segformer_b2_b2_fs05_seed42_test_rerun
2026-04-26T04:39:16Z,2026-04-26T04:39:16Z_159124,test.py,test,test,segformer_b2_b2_fs20_seed42_test,UAV_Crack_Segmentation_Kaggle,,,,segformer-b2,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/segformer_b2_b2_fs20_seed42.pth,,,63,,,,,,0.3353522869329604,0.5685513842673529,0.7208976783449688,,,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split test --model-name segformer-b2 --checkpoint-path checkpoints/segformer_b2_b2_fs20_seed42.pth --batch-size 8 --img-size 360 --experiment-name segformer_b2_b2_fs20_seed42_test
2026-04-26T05:36:26Z,2026-04-26T05:36:26Z_170469,test.py,test,val,schema_sync_smoke,UAV_Crack_Segmentation_Kaggle,,,,segformer-b2,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/segformer_b2_b2_fs20_seed42.pth,,,63,0.5,0,1.0,1.0,0,0.34391361711517215,0.5598254875531272,0.7152023485728672,0.6941924946648734,0.739576192129226,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split val --model-name segformer-b2 --checkpoint-path checkpoints/segformer_b2_b2_fs20_seed42.pth --batch-size 8 --img-size 360 --experiment-name schema_sync_smoke
2026-04-26T23:23:15Z,2026-04-26T23:23:15Z_208261,train.py,val_best,val,deeplabv3plus_plain_360,CRACK500,train,,val,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,30,0.0001,0,,baseline,0.0,0.55,1.0,,train,1,inherit,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_plain_360.pth,,3,348,0.5,0,1.0,1.0,0,0.38880530308032857,0.609991025222444,0.7456894603440132,0.7608218477375206,0.7620536151031653,train.py --dataset-root CRACK500 --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --img-size 360 --batch-size 8 --epochs 30 --lr 1e-4 --augmentation-profile baseline --loss-name bce_dice --experiment-name deeplabv3plus_plain_360 --checkpoint-path checkpoints/deeplabv3plus_plain_360.pth
2026-04-26T23:30:25Z,2026-04-26T23:30:25Z_210531,test.py,test,test,deeplabv3plus_plain_360,CRACK500,,,,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_plain_360.pth,,,1124,0.5,0,1.0,1.0,0,0.45268936640851437,0.5403079684306719,0.6937177946983283,0.6934309987835189,0.712861014218517,test.py --dataset-root CRACK500 --split test --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --img-size 360 --batch-size 8 --loss-name bce_dice --experiment-name deeplabv3plus_plain_360 --checkpoint-path checkpoints/deeplabv3plus_plain_360.pth
2026-04-26T23:57:39Z,2026-04-26T23:57:39Z_213930,train.py,val_best,val,deeplabv3plus_plain_360,CRACK500,train,,val,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,30,0.0001,0,,baseline,0.0,0.55,1.0,,train,1,inherit,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_plain_360.pth,,21,348,0.5,0,1.0,1.0,0,0.3275006612141927,0.6443320141098965,0.7721307329919146,0.7450353969102619,0.8097830055088833,train.py --dataset-root CRACK500 --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --img-size 360 --batch-size 8 --epochs 30 --lr 1e-4 --augmentation-profile baseline --loss-name bce_dice --experiment-name deeplabv3plus_plain_360 --checkpoint-path checkpoints/deeplabv3plus_plain_360.pth --early-stopping-patience 30
2026-04-27T00:07:50Z,2026-04-27T00:07:50Z_218666,test.py,test,test,deeplabv3plus_plain_360,CRACK500,,,,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_plain_360.pth,,,1124,0.5,0,1.0,1.0,0,0.4084903083450005,0.5648138831730839,0.715301692061577,0.6940818793833043,0.7609427295545667,test.py --dataset-root CRACK500 --split test --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --img-size 360 --batch-size 8 --loss-name bce_dice --experiment-name deeplabv3plus_plain_360 --checkpoint-path checkpoints/deeplabv3plus_plain_360.pth
2026-04-27T00:36:15Z,2026-04-27T00:36:15Z_220568,train.py,val_best,val,deeplabv3plus_512_plain,CRACK500,train,,val,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,512,4,30,0.0001,0,,baseline,0.0,0.55,1.0,,train,1,inherit,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_512_plain.pth,,18,348,0.5,0,1.0,1.0,0,0.3417264601622505,0.628211380357201,0.755931983755409,0.7640717509149135,0.7900396221820479,train.py --dataset-root CRACK500 --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --img-size 512 --batch-size 4 --epochs 30 --lr 1e-4 --augmentation-profile baseline --loss-name bce_dice --early-stopping-patience 30 --experiment-name deeplabv3plus_512_plain --checkpoint-path checkpoints/deeplabv3plus_512_plain.pth
2026-04-27T01:03:11Z,2026-04-27T01:03:11Z_227560,train.py,val_best,val,deeplabv3plus_fgcrop_360,CRACK500,train,,val,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,30,0.0001,0,,baseline,0.5,0.55,1.0,,train,1,inherit,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_fgcrop_360.pth,,26,348,0.5,0,1.0,1.0,0,0.3040481915419129,0.6613492969123796,0.7884789595658752,0.7668033636164391,0.8245953612629024,train.py --dataset-root CRACK500 --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --img-size 360 --batch-size 8 --epochs 30 --lr 1e-4 --augmentation-profile baseline --foreground-crop-prob 0.5 --foreground-crop-min-scale 0.55 --foreground-crop-max-scale 1.0 --loss-name bce_dice --early-stopping-patience 30 --experiment-name deeplabv3plus_fgcrop_360 --checkpoint-path checkpoints/deeplabv3plus_fgcrop_360.pth
2026-04-27T01:24:40Z,2026-04-27T01:24:40Z_234436,test.py,test,test,deeplabv3plus_fgcrop_360,CRACK500,,,,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_fgcrop_360.pth,,,1124,0.5,0,1.0,1.0,0,0.3997933204912206,0.5708527115316153,0.7201096744299783,0.6912131659500964,0.7753095045632739,test.py --dataset-root CRACK500 --split test --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --img-size 360 --batch-size 8 --loss-name bce_dice --experiment-name deeplabv3plus_fgcrop_360 --checkpoint-path checkpoints/deeplabv3plus_fgcrop_360.pth
2026-04-27T01:38:26Z,2026-04-27T01:38:26Z_237189,test.py,test,test,deeplabv3plus_fgcrop_360_uav_holdout_raw,UAV_Crack_Segmentation_Kaggle,,,,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_fgcrop_360.pth,,,63,0.5,0,1.0,1.0,0,1.1791396784403967,0.09398165427976185,0.16982543586738527,0.09866733967311798,0.6905664801597595,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split test --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --img-size 360 --batch-size 8 --loss-name bce_dice --experiment-name deeplabv3plus_fgcrop_360_uav_holdout_raw --checkpoint-path checkpoints/deeplabv3plus_fgcrop_360.pth
2026-04-27T01:48:55Z,2026-04-27T01:48:55Z_239383,test.py,test,test,deeplabv3plus_plain_360_uav_holdout_raw,UAV_Crack_Segmentation_Kaggle,,,,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_plain_360.pth,,,63,0.5,0,1.0,1.0,0,1.085729954734681,0.12303329531162505,0.2151664731994508,0.13026986377579824,0.6913394909056406,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split test --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --img-size 360 --batch-size 8 --loss-name bce_dice --experiment-name deeplabv3plus_plain_360_uav_holdout_raw --checkpoint-path checkpoints/deeplabv3plus_plain_360.pth
2026-04-27T02:12:39Z,2026-04-27T02:12:39Z_241979,train.py,val_best,val,deeplabv3plus_mild_360,CRACK500,train,,val,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,30,0.0001,0,,mild,0.0,0.55,1.0,,train,1,inherit,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_mild_360.pth,,26,348,0.5,0,1.0,1.0,0,0.3154470334792959,0.6514260253772653,0.7780152117383892,0.7701808388890892,0.8123042194236969,train.py --dataset-root CRACK500 --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --img-size 360 --batch-size 8 --epochs 30 --lr 1e-4 --augmentation-profile mild --loss-name bce_dice --early-stopping-patience 30 --experiment-name deeplabv3plus_mild_360 --checkpoint-path checkpoints/deeplabv3plus_mild_360.pth
2026-04-27T02:24:57Z,2026-04-27T02:24:57Z_245000,train.py,val_best,val,deeplabv3plus_ftversky_360,CRACK500,train,,val,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,30,0.0001,0,,baseline,0.0,0.55,1.0,,train,1,inherit,focal_tversky,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_ftversky_360.pth,,19,348,0.5,0,1.0,1.0,0,0.13140437229611407,0.6263249974655009,0.7605956404031008,0.6951550916693676,0.8616856323747799,train.py --dataset-root CRACK500 --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --img-size 360 --batch-size 8 --epochs 30 --lr 1e-4 --augmentation-profile baseline --loss-name focal_tversky --tversky-alpha 0.3 --tversky-beta 0.7 --tversky-gamma 1.33 --early-stopping-patience 30 --experiment-name deeplabv3plus_ftversky_360 --checkpoint-path checkpoints/deeplabv3plus_ftversky_360.pth
2026-04-27T02:32:30Z,2026-04-27T02:32:30Z_249137,test.py,test,test,deeplabv3plus_plain_360_uav_holdout_deploy,UAV_Crack_Segmentation_Kaggle,,,,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_plain_360.pth,,,63,0.9,20,0.85,1.0,0,1.085729954734681,0.12197203674013653,0.2090344831110939,0.14471302524445548,0.47114030330900164,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split test --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --img-size 360 --batch-size 8 --loss-name bce_dice --eval-threshold 0.9 --postprocess-min-area 20 --postprocess-max-fill-ratio 0.85 --experiment-name deeplabv3plus_plain_360_uav_holdout_deploy --checkpoint-path checkpoints/deeplabv3plus_plain_360.pth
2026-04-27T02:50:47Z,2026-04-27T02:50:47Z_252234,train.py,val_best,val,deeplabv3plus_b1_negbank_uavval,CRACK500,train,UAV_Crack_Segmentation_Kaggle,val,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,30,0.0001,0,,baseline,0.0,0.55,1.0,generated/uav_hard_negatives_deeplabv3plus_plain_360_train_thr080,train,2,inherit,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_b1_negbank.pth,,9,63,0.5,0,1.0,1.0,0,0.6738077591335963,0.27040035987184163,0.4009130072026026,0.5418078265492878,0.3749699060406004,train.py --dataset-root CRACK500 --val-dataset-root UAV_Crack_Segmentation_Kaggle --val-split val --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --checkpoint-path checkpoints/deeplabv3plus_b1_negbank.pth --batch-size 8 --img-size 360 --epochs 30 --lr 1e-4 --augmentation-profile baseline --aux-negative-root generated/uav_hard_negatives_deeplabv3plus_plain_360_train_thr080 --aux-negative-split train --aux-negative-repeat 2 --experiment-name deeplabv3plus_b1_negbank_uavval
2026-04-27T02:58:43Z,2026-04-27T02:58:43Z_255189,test.py,test,val,deeplabv3plus_b1_val_raw_thr05,UAV_Crack_Segmentation_Kaggle,,,,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_b1_negbank.pth,,,63,0.5,0,1.0,1.0,0,0.6738077591335963,0.27040035987184163,0.4009130072026026,0.5418078265492878,0.3749699060406004,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split val --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --img-size 360 --batch-size 8 --loss-name bce_dice --eval-threshold 0.5 --experiment-name deeplabv3plus_b1_val_raw_thr05 --checkpoint-path checkpoints/deeplabv3plus_b1_negbank.pth
2026-04-27T02:58:54Z,2026-04-27T02:58:54Z_255404,test.py,test,val,deeplabv3plus_b1_val_raw_thr06,UAV_Crack_Segmentation_Kaggle,,,,DeepLabV3+,resnet34,imagenet,nvidia/segformer-b2-finetuned-ade-512-512,360,8,,,0,,,,,,,,,,bce_dice,,0.3,0.7,1.33,/home/jakeguan/dev/crack-detection/checkpoints/deeplabv3plus_b1_negbank.pth,,,63,0.6,0,1.0,1.0,0,0.6738077591335963,0.2617730700543949,0.3892298379232959,0.5611886552401951,0.34733172594791367,test.py --dataset-root UAV_Crack_Segmentation_Kaggle --split val --model-name DeepLabV3+ --encoder-name resnet34 --encoder-weights imagenet --img-size 360 --batch-size 8 --loss-name bce_dice --eval-threshold 0.6 --experiment-name deeplabv3plus_b1_val_raw_thr06 --checkpoint-path checkpoints/deeplabv3plus_b1_negbank.pth
